Reaction.Type,y,I,day
2,0,708,46.66976209
1,1,707,46.6738221
1,1,708,46.67679766
1,1,709,46.67710905
2,0,710,46.68033692
2,0,709,46.68182406
1,1,708,46.68691494
1,1,709,46.6886438
1,1,710,46.69207049
2,0,711,46.69323599
1,1,710,46.69455254
1,1,711,46.70383654
1,1,712,46.70570662
1,1,713,46.70671613
1,1,714,46.70677784
1,1,715,46.70867198
1,1,716,46.71014397
1,1,717,46.7118575
1,1,718,46.71208176
2,0,719,46.71339534
2,0,718,46.7135216
2,0,717,46.71364181
1,1,716,46.71756782
2,0,717,46.71885895
1,1,716,46.7199376
2,0,717,46.72513923
1,1,716,46.72571145
1,1,717,46.72777626
1,1,718,46.72928634
2,0,719,46.72965207
1,1,718,46.73348269
1,1,719,46.73828847
1,1,720,46.74076739
1,1,721,46.74161538
1,1,722,46.74899652
2,0,723,46.74928317
1,1,722,46.75118299
2,0,723,46.75439523
1,1,722,46.75455859
2,0,723,46.75588877
2,0,722,46.75712625
2,0,721,46.76032233
1,1,720,46.76612679
2,0,721,46.77185556
1,1,720,46.77186029
1,1,721,46.77218126
2,0,722,46.77601833
2,0,721,46.78174249
2,0,720,46.78276145
1,1,719,46.7933065
1,1,720,46.79342095
1,1,721,46.79806173
1,1,722,46.79846721
1,1,723,46.80225607
1,1,724,46.80616938
2,0,725,46.80758111
1,1,724,46.80810648
1,1,725,46.81378559
2,0,726,46.81545444
1,1,725,46.81559826
2,0,726,46.81684429
1,1,725,46.82228829
1,1,726,46.82528688
2,0,727,46.82683562
2,0,726,46.83478779
1,1,725,46.83833071
2,0,726,46.84116477
1,1,725,46.84149649
2,0,726,46.84322458
2,0,725,46.84428253
1,1,724,46.84437228
1,1,725,46.84888833
1,1,726,46.85125672
1,1,727,46.85191981
1,1,728,46.85234652
2,0,729,46.85776475
2,0,728,46.85864245
2,0,727,46.86392644
1,1,726,46.87038183
2,0,727,46.8705302
1,1,726,46.87547253
1,1,727,46.88341481
1,1,728,46.88382994
1,1,729,46.88488679
2,0,730,46.88726817
2,0,729,46.88845556
2,0,728,46.88940238
1,1,727,46.89666263
2,0,728,46.9008628
2,0,727,46.90126148
2,0,726,46.90252372
1,1,725,46.90474907
2,0,726,46.90517002
1,1,725,46.91224848
1,1,726,46.91525083
1,1,727,46.91726818
2,0,728,46.91956296
2,0,727,46.920254
2,0,726,46.92240439
1,1,725,46.92391042
1,1,726,46.92393672
2,0,727,46.92723621
1,1,726,46.93034799
2,0,727,46.93605541
2,0,726,46.93883639
2,0,725,46.93929059
1,1,724,46.94114716
2,0,725,46.94216324
2,0,724,46.95538628
2,0,723,46.96014167
1,1,722,46.96578328
2,0,723,46.97782456
2,0,722,46.98870398
2,0,721,46.98997869
2,0,720,46.99458075
2,0,719,46.99542322
1,1,718,47.01803739
2,0,719,47.02527152
1,1,718,47.02854517
2,0,719,47.02940706
1,1,718,47.03325343
2,0,719,47.03343598
1,1,718,47.03471382
2,0,719,47.03653793
2,0,718,47.04213093
2,0,717,47.04587062
1,1,716,47.04690276
1,1,717,47.04714442
1,1,718,47.05271135
2,0,719,47.0553429
1,1,718,47.05598669
1,1,719,47.05915423
1,1,720,47.06146865
2,0,721,47.0621898
2,0,720,47.06360218
2,0,719,47.0700644
2,0,718,47.072049
2,0,717,47.07219621
1,1,716,47.07359143
2,0,717,47.07460417
2,0,716,47.075455
2,0,715,47.0761556
1,1,714,47.08009211
2,0,715,47.08077137
2,0,714,47.08186895
1,1,713,47.08187981
1,1,714,47.08370516
1,1,715,47.08780967
2,0,716,47.08781578
1,1,715,47.09056379
2,0,716,47.09792654
2,0,715,47.09893816
1,1,714,47.10043807
1,1,715,47.10502644
1,1,716,47.10546344
1,1,717,47.1101413
2,0,718,47.11123067
2,0,717,47.11176464
2,0,716,47.11454299
2,0,715,47.1146158
1,1,714,47.12386138
2,0,715,47.12594522
2,0,714,47.13549524
2,0,713,47.14209412
2,0,712,47.14577957
2,0,711,47.15317937
2,0,710,47.15337244
2,0,709,47.15751799
2,0,708,47.15991438
1,1,707,47.1615796
2,0,708,47.16630028
2,0,707,47.17154683
1,1,706,47.17274274
2,0,707,47.17891388
2,0,706,47.17946323
2,0,705,47.1819342
1,1,704,47.18240753
2,0,705,47.18303216
2,0,704,47.19012554
1,1,703,47.19187694
2,0,704,47.19417247
1,1,703,47.19672902
2,0,704,47.19813094
1,1,703,47.19956859
1,1,704,47.20252074
1,1,705,47.20258236
1,1,706,47.20390663
1,1,707,47.20631789
2,0,708,47.20897924
1,1,707,47.2122181
2,0,708,47.21438275
2,0,707,47.21507285
1,1,706,47.21525096
2,0,707,47.21811929
1,1,706,47.22655326
2,0,707,47.2285912
2,0,706,47.23116936
1,1,705,47.23533328
2,0,706,47.23976055
2,0,705,47.24463992
2,0,704,47.24474728
2,0,703,47.25106782
1,1,702,47.25477338
2,0,703,47.25632192
2,0,702,47.25740169
1,1,701,47.26169007
2,0,702,47.26961361
1,1,701,47.27331373
2,0,702,47.274092
2,0,701,47.27684985
2,0,700,47.27882479
1,1,699,47.28009051
1,1,700,47.28072323
1,1,701,47.28202877
2,0,702,47.28213202
2,0,701,47.28346233
2,0,700,47.28356713
2,0,699,47.28357958
1,1,698,47.28776547
1,1,699,47.2908057
1,1,700,47.29232906
1,1,701,47.29252477
2,0,702,47.29276402
2,0,701,47.29955821
2,0,700,47.29971313
1,1,699,47.30139347
2,0,700,47.30476151
1,1,699,47.30631015
1,1,700,47.30856862
2,0,701,47.3113644
1,1,700,47.3121874
1,1,701,47.31287237
1,1,702,47.31406922
1,1,703,47.31468057
1,1,704,47.31490624
1,1,705,47.31788573
2,0,706,47.32077425
1,1,705,47.32101518
1,1,706,47.32225876
1,1,707,47.32406168
1,1,708,47.32543955
2,0,709,47.32723928
2,0,708,47.32725102
2,0,707,47.32780538
1,1,706,47.33176113
2,0,707,47.3358573
1,1,706,47.33941506
1,1,707,47.3438937
2,0,708,47.34460407
1,1,707,47.34870884
2,0,708,47.34881427
2,0,707,47.35321151
2,0,706,47.35697605
1,1,705,47.36032724
1,1,706,47.36059797
2,0,707,47.36428437
2,0,706,47.37203736
2,0,705,47.37344961
2,0,704,47.37573821
1,1,703,47.38426759
1,1,704,47.38553338
1,1,705,47.38571402
2,0,706,47.3869797
2,0,705,47.38838339
2,0,704,47.3923863
2,0,703,47.3924941
2,0,702,47.39273806
1,1,701,47.39598812
2,0,702,47.39619217
1,1,701,47.39699651
2,0,702,47.39761161
1,1,701,47.39885318
2,0,702,47.40264949
1,1,701,47.40660845
2,0,702,47.4070424
1,1,701,47.40939493
1,1,702,47.41036374
2,0,703,47.41146807
2,0,702,47.41369257
2,0,701,47.41452081
1,1,700,47.41935882
2,0,701,47.41952453
2,0,700,47.42194134
2,0,699,47.42505374
2,0,698,47.42641008
1,1,697,47.42778833
1,1,698,47.42825446
2,0,699,47.43110385
1,1,698,47.43322605
1,1,699,47.438211
2,0,700,47.44103623
2,0,699,47.44315083
1,1,698,47.44442272
2,0,699,47.44511962
1,1,698,47.44784467
2,0,699,47.4526407
1,1,698,47.45298835
1,1,699,47.45625981
1,1,700,47.45629142
1,1,701,47.45666214
1,1,702,47.45705502
1,1,703,47.45766011
2,0,704,47.459622
2,0,703,47.46022086
1,1,702,47.46089318
1,1,703,47.46303576
2,0,704,47.46345238
1,1,703,47.46494188
1,1,704,47.46564435
2,0,705,47.46930664
1,1,704,47.47086456
2,0,705,47.47380864
2,0,704,47.4739062
1,1,703,47.48201062
2,0,704,47.48297717
2,0,703,47.49185564
2,0,702,47.49427313
1,1,701,47.49622493
1,1,702,47.49770756
1,1,703,47.49800003
1,1,704,47.49911102
2,0,705,47.50187347
1,1,704,47.50228366
1,1,705,47.50698286
2,0,706,47.51271028
2,0,705,47.51274917
2,0,704,47.51455176
2,0,703,47.53271672
2,0,702,47.53465803
2,0,701,47.53684857
2,0,700,47.53774803
2,0,699,47.53859317
2,0,698,47.54035483
1,1,697,47.5431463
1,1,698,47.54556328
2,0,699,47.55646945
2,0,698,47.55984888
2,0,697,47.56758722
2,0,696,47.57352136
2,0,695,47.57652765
1,1,694,47.57765268
2,0,695,47.578859
1,1,694,47.579795
2,0,695,47.58549769
2,0,694,47.59236437
1,1,693,47.60270124
2,0,694,47.60379666
1,1,693,47.61039622
2,0,694,47.61052019
2,0,693,47.61270957
1,1,692,47.61284894
1,1,693,47.61819703
2,0,694,47.62791157
2,0,693,47.63080932
2,0,692,47.63944403
1,1,691,47.63951865
2,0,692,47.6443939
2,0,691,47.64491547
2,0,690,47.65007239
2,0,689,47.65011516
2,0,688,47.65033392
2,0,687,47.6571949
2,0,686,47.65759554
2,0,685,47.66136941
1,1,684,47.66214007
1,1,685,47.66296683
1,1,686,47.66407449
1,1,687,47.66444592
1,1,688,47.66806493
1,1,689,47.67242336
2,0,690,47.67286333
2,0,689,47.674297
2,0,688,47.67499733
2,0,687,47.67695204
2,0,686,47.67733322
1,1,685,47.67802155
2,0,686,47.67833815
2,0,685,47.67919309
2,0,684,47.67942137
1,1,683,47.68191499
1,1,684,47.68494955
2,0,685,47.68578459
1,1,684,47.68605879
1,1,685,47.69019322
1,1,686,47.6921392
2,0,687,47.69847081
2,0,686,47.70197273
2,0,685,47.70638164
1,1,684,47.70638647
1,1,685,47.70964093
2,0,686,47.71070167
1,1,685,47.71100887
2,0,686,47.72037379
1,1,685,47.72125564
1,1,686,47.73238805
2,0,687,47.73523526
2,0,686,47.74523796
1,1,685,47.74713335
2,0,686,47.7504785
1,1,685,47.75403385
2,0,686,47.75463432
2,0,685,47.75478423
1,1,684,47.7644513
2,0,685,47.77054484
2,0,684,47.77296224
1,1,683,47.77545611
1,1,684,47.77687677
2,0,685,47.78313782
2,0,684,47.78673003
1,1,683,47.78864175
2,0,684,47.78907379
1,1,683,47.79072085
2,0,684,47.79113619
2,0,683,47.79323618
1,1,682,47.7989476
2,0,683,47.79918442
1,1,682,47.81037886
2,0,683,47.81204885
2,0,682,47.81424931
2,0,681,47.81451139
1,1,680,47.81810746
1,1,681,47.81829542
2,0,682,47.81988758
1,1,681,47.82009222
2,0,682,47.82773242
2,0,681,47.82802636
2,0,680,47.82983215
2,0,679,47.83093656
2,0,678,47.83304206
1,1,677,47.83405105
2,0,678,47.8349464
2,0,677,47.83620633
2,0,676,47.83627853
2,0,675,47.83948153
2,0,674,47.84092697
2,0,673,47.84203328
1,1,672,47.84599711
2,0,673,47.84775386
1,1,672,47.8555588
1,1,673,47.85597004
1,1,674,47.86039888
1,1,675,47.86311504
1,1,676,47.86980395
2,0,677,47.88262081
1,1,676,47.8834357
1,1,677,47.88706773
1,1,678,47.89215775
2,0,679,47.90112771
2,0,678,47.90379621
2,0,677,47.90572116
2,0,676,47.90643677
1,1,675,47.90920644
1,1,676,47.91039028
1,1,677,47.91174854
1,1,678,47.91547603
2,0,679,47.91569121
2,0,678,47.91860058
1,1,677,47.92023107
2,0,678,47.92074646
1,1,677,47.92345564
2,0,678,47.92385793
1,1,677,47.93159136
1,1,678,47.93307328
2,0,679,47.93348819
1,1,678,47.93661122
2,0,679,47.94183102
1,1,678,47.94316983
1,1,679,47.94520987
1,1,680,47.94736558
2,0,681,47.95203874
2,0,680,47.95245858
2,0,679,47.95539355
2,0,678,47.96067575
1,1,677,47.96280384
1,1,678,47.96326895
1,1,679,47.96511953
1,1,680,47.96755488
1,1,681,47.96974758
2,0,682,47.9702913
1,1,681,47.97114943
2,0,682,47.97580856
2,0,681,47.97611718
1,1,680,47.97646031
2,0,681,47.98050476
2,0,680,47.98269954
2,0,679,47.98453589
1,1,678,47.99029594
1,1,679,47.99123288
2,0,680,47.99266314
2,0,679,47.99309653
1,1,678,47.99596214
1,1,679,48.0005063
2,0,680,48.0009626
2,0,679,48.01067428
1,1,678,48.01250279
2,0,679,48.01776696
1,1,678,48.02094654
1,1,679,48.02419276
1,1,680,48.02553351
1,1,681,48.03285381
1,1,682,48.03442085
1,1,683,48.03569798
2,0,684,48.03819219
2,0,683,48.04110365
2,0,682,48.04606708
2,0,681,48.05153932
2,0,680,48.0521282
2,0,679,48.05403777
2,0,678,48.05586231
1,1,677,48.05753935
2,0,678,48.05758832
1,1,677,48.05854275
2,0,678,48.060852
1,1,677,48.06254879
1,1,678,48.08385019
1,1,679,48.08405936
1,1,680,48.08554374
1,1,681,48.08846822
2,0,682,48.09239621
1,1,681,48.09806917
2,0,682,48.0994621
1,1,681,48.10175693
1,1,682,48.10828528
1,1,683,48.10950419
1,1,684,48.10959159
2,0,685,48.11577845
2,0,684,48.14096071
1,1,683,48.14203575
1,1,684,48.14269388
1,1,685,48.14487187
1,1,686,48.14854451
1,1,687,48.15015238
2,0,688,48.15337617
2,0,687,48.15362005
2,0,686,48.15368903
2,0,685,48.15709089
2,0,684,48.15983014
1,1,683,48.16504551
1,1,684,48.16682033
1,1,685,48.17254785
1,1,686,48.17405985
1,1,687,48.17504134
1,1,688,48.1755269
1,1,689,48.17638116
2,0,690,48.18041316
1,1,689,48.18889038
1,1,690,48.19620638
1,1,691,48.19936934
2,0,692,48.19980938
1,1,691,48.19999693
2,0,692,48.20347487
1,1,691,48.2096905
1,1,692,48.21228116
2,0,693,48.21622462
1,1,692,48.21634679
1,1,693,48.21897067
2,0,694,48.22167327
1,1,693,48.22705216
1,1,694,48.22832406
1,1,695,48.22853947
1,1,696,48.23093289
1,1,697,48.23624673
2,0,698,48.23721848
1,1,697,48.24222515
1,1,698,48.24262928
1,1,699,48.24280369
2,0,700,48.24470121
1,1,699,48.24500595
1,1,700,48.25196037
1,1,701,48.26178259
1,1,702,48.26235646
1,1,703,48.26353211
1,1,704,48.26365986
2,0,705,48.26583759
2,0,704,48.26937275
1,1,703,48.275579
1,1,704,48.27862366
1,1,705,48.28547034
1,1,706,48.2897368
1,1,707,48.29105903
2,0,708,48.29768235
2,0,707,48.29908515
2,0,706,48.30360573
2,0,705,48.30747411
2,0,704,48.30792964
2,0,703,48.31042718
1,1,702,48.31213798
1,1,703,48.31370033
2,0,704,48.31377581
1,1,703,48.31451602
1,1,704,48.31902364
2,0,705,48.32102418
2,0,704,48.33128724
1,1,703,48.33660974
2,0,704,48.33888094
1,1,703,48.34408983
2,0,704,48.34519384
2,0,703,48.34525045
1,1,702,48.34566574
1,1,703,48.3456865
1,1,704,48.34870879
1,1,705,48.34967198
2,0,706,48.35044911
2,0,705,48.35587267
2,0,704,48.35655108
1,1,703,48.35874686
1,1,704,48.3638073
2,0,705,48.36420974
2,0,704,48.36569056
2,0,703,48.36651881
2,0,702,48.36839554
1,1,701,48.37026667
1,1,702,48.37278052
1,1,703,48.37513208
2,0,704,48.3754804
1,1,703,48.37696683
2,0,704,48.37699943
1,1,703,48.37876164
1,1,704,48.3810608
1,1,705,48.387533
2,0,706,48.38973146
1,1,705,48.39544178
2,0,706,48.40291641
1,1,705,48.4057371
1,1,706,48.41334535
2,0,707,48.41383815
2,0,706,48.41421066
1,1,705,48.41853689
1,1,706,48.41895741
2,0,707,48.43156617
1,1,706,48.44056207
2,0,707,48.44191384
1,1,706,48.45364361
2,0,707,48.46109046
1,1,706,48.46207294
1,1,707,48.46745835
2,0,708,48.46870482
1,1,707,48.46874993
1,1,708,48.47142992
1,1,709,48.47892673
2,0,710,48.48304348
1,1,709,48.48368346
2,0,710,48.48453399
1,1,709,48.48621858
1,1,710,48.48765356
2,0,711,48.4879254
1,1,710,48.48885609
2,0,711,48.48889477
1,1,710,48.4945303
1,1,711,48.4969446
2,0,712,48.49804921
1,1,711,48.49841588
1,1,712,48.50233605
1,1,713,48.50286081
2,0,714,48.50310913
1,1,713,48.50334123
2,0,714,48.50573534
1,1,713,48.50643366
2,0,714,48.50691445
1,1,713,48.5122955
2,0,714,48.5189209
2,0,713,48.51916593
2,0,712,48.52883086
1,1,711,48.53384971
2,0,712,48.54593596
2,0,711,48.54757281
1,1,710,48.54837904
1,1,711,48.55167949
1,1,712,48.5546584
1,1,713,48.55999777
2,0,714,48.56005505
1,1,713,48.56164858
2,0,714,48.56195211
2,0,713,48.56241413
2,0,712,48.56419863
1,1,711,48.56532838
1,1,712,48.56646719
2,0,713,48.5691111
1,1,712,48.57097032
2,0,713,48.57523188
1,1,712,48.57830344
2,0,713,48.57933194
1,1,712,48.57947853
2,0,713,48.58068702
1,1,712,48.58815217
1,1,713,48.59082495
1,1,714,48.59387781
1,1,715,48.59712996
1,1,716,48.59735914
2,0,717,48.59875763
1,1,716,48.60171397
2,0,717,48.60884252
2,0,716,48.61103107
2,0,715,48.61212717
1,1,714,48.61591928
2,0,715,48.61659315
1,1,714,48.62141061
2,0,715,48.6215547
2,0,714,48.62344488
1,1,713,48.62535322
2,0,714,48.62638094
1,1,713,48.62839262
2,0,714,48.63341028
1,1,713,48.63389809
2,0,714,48.63412423
2,0,713,48.64192206
1,1,712,48.64377451
1,1,713,48.6471947
2,0,714,48.65386227
1,1,713,48.65968366
1,1,714,48.66212088
2,0,715,48.66220262
2,0,714,48.66524063
2,0,713,48.67286161
1,1,712,48.674739
2,0,713,48.67516074
2,0,712,48.67551799
1,1,711,48.67928173
1,1,712,48.68628253
1,1,713,48.68704999
2,0,714,48.6892441
1,1,713,48.69660549
1,1,714,48.69871159
2,0,715,48.69974485
2,0,714,48.7009503
2,0,713,48.7010141
1,1,712,48.70366088
2,0,713,48.7063918
1,1,712,48.70844838
1,1,713,48.71164635
2,0,714,48.71448934
2,0,713,48.71470401
2,0,712,48.71480943
1,1,711,48.71582985
1,1,712,48.71716151
2,0,713,48.71755613
2,0,712,48.72028025
1,1,711,48.72294399
2,0,712,48.72578963
2,0,711,48.73003937
2,0,710,48.731244
1,1,709,48.73216349
2,0,710,48.73495654
1,1,709,48.73636232
1,1,710,48.74063794
2,0,711,48.742469
1,1,710,48.74775549
1,1,711,48.75005924
2,0,712,48.75176814
2,0,711,48.75179481
1,1,710,48.75208396
2,0,711,48.75271852
1,1,710,48.7537043
2,0,711,48.75576281
2,0,710,48.75606626
2,0,709,48.75873033
2,0,708,48.76184167
1,1,707,48.76532685
2,0,708,48.76637807
1,1,707,48.76657747
1,1,708,48.77190339
2,0,709,48.77508358
1,1,708,48.78236155
1,1,709,48.78625176
1,1,710,48.78708763
1,1,711,48.78756677
2,0,712,48.79456498
2,0,711,48.80024764
2,0,710,48.80105769
2,0,709,48.80153901
1,1,708,48.80489644
2,0,709,48.80829199
1,1,708,48.81386041
2,0,709,48.81603267
2,0,708,48.81656701
2,0,707,48.81752787
1,1,706,48.81841163
2,0,707,48.81959712
2,0,706,48.82283777
2,0,705,48.82629845
2,0,704,48.82870448
1,1,703,48.82880173
2,0,704,48.8308776
1,1,703,48.83178172
2,0,704,48.83866068
1,1,703,48.86137985
2,0,704,48.86256961
1,1,703,48.86470885
1,1,704,48.86521966
2,0,705,48.87151339
1,1,704,48.87301157
1,1,705,48.87526183
1,1,706,48.87723612
2,0,707,48.87904813
2,0,706,48.88002267
1,1,705,48.88161943
2,0,706,48.88164784
2,0,705,48.88520725
2,0,704,48.89039855
2,0,703,48.90151974
1,1,702,48.90990659
1,1,703,48.91613247
1,1,704,48.92445044
2,0,705,48.92962938
2,0,704,48.9301277
2,0,703,48.93418709
1,1,702,48.93487521
1,1,703,48.93532275
1,1,704,48.93571854
2,0,705,48.94209323
1,1,704,48.94697009
2,0,705,48.95244806
1,1,704,48.95311962
2,0,705,48.95864471
2,0,704,48.96952384
2,0,703,48.97134499
1,1,702,48.9734887
2,0,703,48.97505632
1,1,702,48.97873309
2,0,703,48.98108902
2,0,702,48.98112631
1,1,701,48.98513243
1,1,702,48.98589621
2,0,703,48.98596976
2,0,702,48.99143539
1,1,701,48.99522327
2,0,702,48.9958261
2,0,701,48.99641189
2,0,700,48.99725607
2,0,699,49.00274313
1,1,698,49.00437992
1,1,699,49.0064097
1,1,700,49.01624612
2,0,701,49.01709962
2,0,700,49.01763705
2,0,699,49.01788938
1,1,698,49.01855258
2,0,699,49.02076176
1,1,698,49.02141141
2,0,699,49.02142499
1,1,698,49.02163626
1,1,699,49.02500474
1,1,700,49.02591154
2,0,701,49.02656405
1,1,700,49.03092503
2,0,701,49.03888733
1,1,700,49.0431607
1,1,701,49.04373142
1,1,702,49.0451789
2,0,703,49.04576215
1,1,702,49.04594616
1,1,703,49.0478317
2,0,704,49.05657131
2,0,703,49.05839623
1,1,702,49.06133879
1,1,703,49.06420328
1,1,704,49.06581989
1,1,705,49.07308445
2,0,706,49.07340636
2,0,705,49.09151513
1,1,704,49.09263544
2,0,705,49.0958399
2,0,704,49.09895059
1,1,703,49.09917422
2,0,704,49.103179
2,0,703,49.10736894
2,0,702,49.11199471
2,0,701,49.11304582
1,1,700,49.11312101
1,1,701,49.12200716
1,1,702,49.12482893
2,0,703,49.1269476
1,1,702,49.12809154
1,1,703,49.12866453
2,0,704,49.12997454
2,0,703,49.13158642
2,0,702,49.13378188
1,1,701,49.13651976
1,1,702,49.14076681
2,0,703,49.1444165
1,1,702,49.14501283
2,0,703,49.14965471
1,1,702,49.14967091
1,1,703,49.15104963
1,1,704,49.15707713
2,0,705,49.1578533
2,0,704,49.17505951
2,0,703,49.17889308
2,0,702,49.18142687
2,0,701,49.18789572
1,1,700,49.18839679
1,1,701,49.18892841
2,0,702,49.1937481
2,0,701,49.1952309
2,0,700,49.19835224
2,0,699,49.20041946
1,1,698,49.20238979
2,0,699,49.20249465
2,0,698,49.2048095
2,0,697,49.20746748
2,0,696,49.20920588
2,0,695,49.20949003
2,0,694,49.21002698
1,1,693,49.21063513
2,0,694,49.2123756
2,0,693,49.21972376
2,0,692,49.22479947
1,1,691,49.22795556
1,1,692,49.22836942
1,1,693,49.22910755
1,1,694,49.22984067
2,0,695,49.23582335
2,0,694,49.23622781
1,1,693,49.24420122
2,0,694,49.24697461
2,0,693,49.24940098
2,0,692,49.2494138
2,0,691,49.25174621
2,0,690,49.25530243
2,0,689,49.256238
2,0,688,49.25626612
1,1,687,49.25842773
1,1,688,49.26083691
2,0,689,49.26145242
2,0,688,49.26561571
1,1,687,49.266187
1,1,688,49.26687187
1,1,689,49.27123041
2,0,690,49.27595073
2,0,689,49.27627408
2,0,688,49.27792821
2,0,687,49.27828265
1,1,686,49.28041939
2,0,687,49.28496456
1,1,686,49.2854684
2,0,687,49.28993029
1,1,686,49.29030797
2,0,687,49.297275
1,1,686,49.30313724
1,1,687,49.30453267
2,0,688,49.30540113
1,1,687,49.30643861
2,0,688,49.30668006
2,0,687,49.30787442
1,1,686,49.30795922
1,1,687,49.31342137
2,0,688,49.31504997
1,1,687,49.3168031
1,1,688,49.31688315
2,0,689,49.32255825
2,0,688,49.32464437
2,0,687,49.33111066
1,1,686,49.33290663
2,0,687,49.33857044
2,0,686,49.33935203
1,1,685,49.34111493
1,1,686,49.34192089
2,0,687,49.34201493
2,0,686,49.34260694
1,1,685,49.34313732
1,1,686,49.35525854
2,0,687,49.3552855
2,0,686,49.36153166
2,0,685,49.36155865
2,0,684,49.36370593
1,1,683,49.3646153
1,1,684,49.36800304
1,1,685,49.36883247
1,1,686,49.36898372
2,0,687,49.37224211
2,0,686,49.37242559
1,1,685,49.37399456
1,1,686,49.37642546
2,0,687,49.37843781
2,0,686,49.38199328
1,1,685,49.38509338
2,0,686,49.38756359
1,1,685,49.39442851
2,0,686,49.40690366
1,1,685,49.40847992
1,1,686,49.40915744
2,0,687,49.41058542
1,1,686,49.41164798
1,1,687,49.41186696
1,1,688,49.41804343
2,0,689,49.42165914
1,1,688,49.42357868
1,1,689,49.42424258
